,Districts,Neighborhoods,lat,lng
526,旗山區,圓富里,22.92481265,120.4941825467817
527,旗山區,中正里,22.933711000000002,120.51113864107485
528,旗山區,大林里,22.958677,120.51467232802548
529,旗山區,上洲里,22.8591475,120.46997183451958
530,旗山區,新光里,22.8333755,120.4522663728971
531,旗山區,南勝里,22.798531750000002,120.44261283975518
532,旗山區,中寮里,22.817769499999997,120.42858897928201
533,旗山區,東平里,22.89561025,120.49762903515264
534,旗山區,東昌里,22.865839649999998,120.48507942143891
535,旗山區,竹峰里,22.895502999999998,120.46956475628932
536,旗山區,瑞吉里,22.8930175,120.48532891066856
537,旗山區,永和里,22.910043,120.48556692944743
538,旗山區,三協里,22.8759312,120.46785756275074
539,旗山區,鯤洲里,22.849884,120.47864340431418
540,旗山區,大山里,22.850151,120.46032002724638
541,旗山區,中洲里,22.8419405,120.47539364623955
542,旗山區,南洲里,22.8389315,120.45979693185848
543,旗山區,廣福里,22.8478132,120.50250136876804
544,美濃區,中圳里,22.917920000000002,120.54483454007197
545,美濃區,東門里,22.895903,120.5507424930748
546,美濃區,泰安里,22.9027015,120.54128215987654
547,美濃區,瀰濃里,22.908882,120.53327535864133
548,美濃區,合和里,22.889924999999998,120.55786150385507
549,美濃區,福安里,22.8894968,120.5168260487034
550,美濃區,興隆里,22.9277515,120.56738446859666
551,美濃區,中壇里,22.873368999999997,120.54414163791677
552,美濃區,德興里,22.876883499999998,120.52520447395833
553,美濃區,祿興里,22.885724500000002,120.54194302012733
554,美濃區,廣德里,22.9075845,120.56515206513647
555,美濃區,吉東里,22.855468000000002,120.54383923289126
556,美濃區,吉和里,22.8526392,120.52629234855908
557,美濃區,吉洋里,22.8391236,120.52992486414736
558,美濃區,清水里,22.868522,120.52042133477508
559,美濃區,龍山里,22.869091,120.55520035223049
560,美濃區,獅山里,22.8541305,120.57061593707924
561,美濃區,龍肚里,22.890526,120.58326315872236
562,美濃區,廣林里,22.9432975,120.59996048566546
563,大寮區,三隆里,22.597178,120.41292173663288
564,大寮區,上寮里,22.60044075,120.43137231639555
565,大寮區,大寮里,22.5908735,120.41536052307308
566,大寮區,山頂里,22.6068145,120.38637203684284
567,大寮區,中興里,22.618414,120.38654253906898
568,大寮區,中庄里,22.631504,120.39619265084622
569,大寮區,內坑里,22.59100495,120.38672947120159
570,大寮區,永芳里,22.6074825,120.39929506248824
571,大寮區,光武里,22.611047499999998,120.38142239743033
572,大寮區,江山里,22.636362,120.40946742567567
573,大寮區,忠義里,22.61839105,120.38185036771415
574,大寮區,前庄里,22.621789,120.39461695074627
575,大寮區,後庄里,22.63712485,120.38594898052041
576,大寮區,拷潭里,22.578644,120.38908535962192
577,大寮區,昭明里,22.543211499999998,120.40929972680608
578,大寮區,琉球里,22.612367300000003,120.42173783024667
579,大寮區,翁園里,22.6236935,120.40768083125808
580,大寮區,新厝里,22.5659001,120.40580564481238
581,大寮區,會社里,22.598447,120.39575074825174
582,大寮區,會結里,22.5477609,120.42535940851627
583,大寮區,溪寮里,22.6266509,120.42274825422086
584,大寮區,義仁里,22.544799599999997,120.40181368282441
585,大寮區,義和里,22.64333965,120.42586391299395
586,大寮區,過溪里,22.580326499999998,120.4195476767561
587,大寮區,潮寮里,22.56933855,120.43186164137279
588,林園區,林園里,22.5108595,120.39653204763621
589,林園區,東林里,22.5012865,120.39811420833334
590,林園區,文賢里,22.5004585,120.3925095009958
591,林園區,仁愛里,22.5064535,120.39107455397196
592,林園區,林內里,22.5318215,120.40588361846537
593,林園區,中厝里,22.529624499999997,120.39477903526972
594,林園區,潭頭里,22.525581000000003,120.4079487841937
595,林園區,溪州里,22.5106014,120.41174444592299
596,林園區,五福里,22.4989446,120.40337909722223
597,林園區,北汕里,22.483071,120.41512636332419
598,林園區,中汕里,22.4811665,120.40838013416993
599,林園區,東汕里,22.47712875,120.4131801783708
600,林園區,西汕里,22.4793715,120.40416468209344
601,林園區,鳳芸里,22.485138499999998,120.39760154178502
602,林園區,中芸里,22.488962,120.39666824878157
603,林園區,西溪里,22.491453,120.39075249937085
604,林園區,港嘴里,22.4955675,120.38495000212464
605,林園區,港埔里,22.4973895,120.37861670080383
606,林園區,頂厝里,22.5033605,120.3821100027834
607,林園區,中門里,22.5066615,120.36757791045918
608,林園區,龔厝里,22.514088,120.37166527377519
609,林園區,林家里,22.5181635,120.37756206459515
610,林園區,王公里,22.513015000000003,120.39167406998841
611,林園區,廣應里,22.5169355,120.38491184241245
612,仁武區,仁和里,22.67872465,120.35363871209873
613,仁武區,文武里,22.70433235,120.35638158313955
614,仁武區,仁武里,22.698395050000002,120.34379880678941
615,仁武區,後安里,22.714301,120.34212975509296
616,仁武區,中華里,22.71245905,120.32959157661986
617,仁武區,五和里,22.690938000000003,120.32958279860203
618,仁武區,八卦里,22.685350399999997,120.33709289169533
619,仁武區,烏林里,22.69623885,120.37475664311515
620,仁武區,仁慈里,22.6725741,120.35756595881051
621,仁武區,考潭里,22.6806627,120.36604697981195
622,仁武區,灣內里,22.6854979,120.35339563820293
623,仁武區,赤山里,22.67664715,120.34716663994234
624,仁武區,仁福里,22.7210168,120.38789269461135
625,仁武區,大灣里,22.675675,120.33635804349314
626,仁武區,高楠里,22.6900921,120.3245672383081
627,仁武區,竹後里,22.708202149999998,120.33507572302311
628,路竹區,下坑里,22.85750415,120.29693447769145
629,路竹區,文北里,22.863703,120.24704531667538
630,路竹區,甲北里,22.88574,120.27017078226639
631,路竹區,竹南里,22.845526,120.25969496484481
632,路竹區,社中里,22.866315,120.26775625357143
633,路竹區,社南里,22.8559485,120.26871047280335
634,路竹區,頂寮里,22.8615405,120.22341172107991
635,路竹區,三爺里,22.8326421,120.28241684539037
636,路竹區,北嶺里,22.828965,120.26581706069308
637,路竹區,竹東里,22.865332,120.25772099629178
638,路竹區,竹園里,22.881853550000002,120.2872267163306
639,路竹區,社東里,22.854059499999998,120.28204613810531
640,路竹區,後鄉里,22.841276999999998,120.24150897628013
641,路竹區,鴨寮里,22.846224499999998,120.27531439545783
642,路竹區,文南里,22.8487485,120.25151138760663
643,路竹區,甲南里,22.876717499999998,120.26155288834647
644,路竹區,竹西里,22.8659185,120.25146571950191
645,路竹區,竹滬里,22.86195,120.23470883483034
646,路竹區,社西里,22.867741000000002,120.26222789528944
647,路竹區,新達里,22.8462525,120.22926927119448
648,大樹區,九曲里,22.65237705,120.42823487803031
649,大樹區,久堂里,22.658281000000002,120.41571771938865
650,大樹區,水安里,22.655965549999998,120.40564872604524
651,大樹區,水寮里,22.6661496,120.40896644695022
652,大樹區,井腳里,22.677027,120.40103040219219
653,大樹區,檨腳里,22.6926225,120.43827117349227
654,大樹區,龍目里,22.69183,120.40733013211381
655,大樹區,興山里,22.6965505,120.42342625995298
656,大樹區,和山里,22.709642549999998,120.40587542149254
657,大樹區,姑山里,22.706781,120.43068863793104
658,大樹區,三和里,22.72830555,120.4142968901923
659,大樹區,小坪里,22.6840015,120.40503928385417
660,大樹區,大坑里,22.71099,120.44390503517234
661,大樹區,大樹里,22.68196595,120.43007363764511
662,大樹區,竹寮里,22.66946685,120.4281333045641
663,大樹區,溪埔里,22.726396,120.44818391668241
664,大樹區,興田里,22.74273,120.43816820289666
665,大樹區,統嶺里,22.764925849999997,120.43581090213519
666,鳥松區,大竹里,22.673023,120.39364981364434
667,鳥松區,大華里,22.6575792,120.33937291920111
668,鳥松區,仁美里,22.64935785,120.38743311152689
669,鳥松區,鳥松里,22.658995150000003,120.35924265875224
670,鳥松區,華美里,22.6651131,120.39963626285045
671,鳥松區,夢裡里,22.67955035,120.37918302162865
672,鳥松區,坔埔里,22.66341595,120.38126562472976
673,梓官區,大舍里,22.750464,120.25735649541264
674,梓官區,中崙里,22.7613521,120.2729921798817
675,梓官區,同安里,22.748417449999998,120.26813676242898
676,梓官區,赤西里,22.7350659,120.24776217447175
677,梓官區,赤東里,22.7400165,120.25205255990869
678,梓官區,赤崁里,22.74583965,120.25119536902722
679,梓官區,典寶里,22.7379195,120.26167974570522
680,梓官區,信蚵里,22.724439349999997,120.25449578278344
681,梓官區,茄苳里,22.7351775,120.25465121731806
682,梓官區,梓平里,22.755435,120.26088231890459
683,梓官區,梓和里,22.758885499999998,120.26260406676136
684,梓官區,梓信里,22.766052000000002,120.26118798110065
685,梓官區,梓義里,22.76035,120.2543847640303
686,梓官區,智蚵里,22.72876495,120.26056559606478
687,梓官區,禮蚵里,22.73249915,120.25027082648796
688,橋頭區,三德里,22.7514008,120.28936635705927
689,橋頭區,中崎里,22.7647019,120.32594372687186
690,橋頭區,仕和里,22.75103575,120.30366377135891
691,橋頭區,仕隆里,22.752900099999998,120.31026654265378
692,橋頭區,仕豐里,22.7478934,120.30743288819636
693,橋頭區,甲北里,22.7413686,120.2977175650462
694,橋頭區,甲南里,22.742299000000003,120.28996989477147
695,橋頭區,白樹里,22.7590721,120.30180121017986
696,橋頭區,西林里,22.76544295,120.28685472654672
697,橋頭區,芋寮里,22.75983805,120.2823249425856
698,橋頭區,東林里,22.7634658,120.29629848039953
699,橋頭區,頂鹽里,22.7430294,120.27810192506578
700,橋頭區,筆秀里,22.7692301,120.30383531478785
701,橋頭區,新莊里,22.7423568,120.3085389221271
702,橋頭區,德松里,22.76420815,120.30489056356456
703,橋頭區,橋南里,22.7471022,120.3206373476002
704,橋頭區,橋頭里,22.7610411,120.31074166678657
705,茄萣區,大定里,22.8963865,120.19316146443
706,茄萣區,吉定里,22.8894248,120.19143128989461
707,茄萣區,崎漏里,22.87027425,120.2047761920225
708,茄萣區,白雲里,22.9096755,120.1865867822624
709,茄萣區,和協里,22.8986285,120.18731730743244
710,茄萣區,萬福里,22.911357000000002,120.1786166202777
711,茄萣區,光定里,22.892177,120.1866923526616
712,茄萣區,保定里,22.900886999999997,120.19521361507633
713,茄萣區,福德里,22.91663815,120.18601805097953
714,茄萣區,嘉安里,22.901887000000002,120.18791661984537
715,茄萣區,嘉福里,22.8970815,120.18127337543405
716,茄萣區,嘉定里,22.8960965,120.18263138631605
717,茄萣區,嘉樂里,22.9007055,120.18860874073359
718,茄萣區,嘉泰里,22.898398999999998,120.18181042654994
719,茄萣區,嘉賜里,22.904277999999998,120.18615414794796
720,大社區,嘉誠里,22.75064665,120.39005148061756
721,大社區,保社里,22.746276299999998,120.35157774248808
722,大社區,保安里,22.738204250000003,120.3574709998557
723,大社區,觀音里,22.72350565,120.35736818537157
724,大社區,三奶里,22.723940900000002,120.33966368330837
725,大社區,中里里,22.71764845,120.362039073876
726,大社區,神農里,22.729151299999998,120.36409394955521
727,大社區,翠屏里,22.73202,120.36141554493446
728,大社區,大社里,22.73564645,120.37178595588365
729,燕巢區,金山里,22.8069215,120.40216095726916
730,燕巢區,尖山里,22.8149734,120.3727375140297
731,燕巢區,橫山里,22.76236815,120.37341827915476
732,燕巢區,西燕里,22.8047495,120.34886961904762
733,燕巢區,東燕里,22.793591999999997,120.38327550566038
734,燕巢區,南燕里,22.7858835,120.3684057054603
735,燕巢區,角宿里,22.7733307,120.3479227374477
736,燕巢區,深水里,22.7851644,120.40337005807012
737,燕巢區,安招里,22.7871065,120.33878708210138
738,燕巢區,鳳雄里,22.756614,120.35083772669984
739,燕巢區,瓊林里,22.794169500000002,120.32778890603942
740,阿蓮區,阿蓮里,22.8857083,120.33726913182036
741,阿蓮區,南蓮里,22.8748045,120.33198482961345
742,阿蓮區,清蓮里,22.877578,120.32732751431182
743,阿蓮區,和蓮里,22.8812735,120.323608414966
744,阿蓮區,青旗里,22.892976500000003,120.32199367495681
745,阿蓮區,石安里,22.8907395,120.30799436403686
746,阿蓮區,中路里,22.8932866,120.29377232172752
747,阿蓮區,港後里,22.86817545,120.31373975474138
748,阿蓮區,崗山里,22.86087,120.33263016666666
749,阿蓮區,復安里,22.84703585,120.33174720533708
750,阿蓮區,峰山里,22.8735202,120.34689241595564
751,阿蓮區,玉庫里,22.846474999999998,120.30994972203231
752,湖內區,大湖里,22.88949415,120.24669623483535
753,湖內區,湖內里,22.878158499999998,120.23752570704056
754,湖內區,湖東里,22.877809,120.24848114655077
755,湖內區,田尾里,22.897838999999998,120.24264229587115
756,湖內區,劉家里,22.888965,120.21476757926888
757,湖內區,海埔里,22.8993015,120.2228597793295
758,湖內區,海山里,22.8839405,120.22327684228188
759,湖內區,公館里,22.9043615,120.2264213132735
760,湖內區,太爺里,22.9073207,120.23013426479581
761,湖內區,葉厝里,22.9071311,120.21860183883913
762,湖內區,中賢里,22.8997185,120.20343089056155
763,湖內區,逸賢里,22.900016,120.2122729503345
764,湖內區,文賢里,22.9116362,120.20810506360759
765,湖內區,忠興里,22.91464325,120.1971232732983
766,彌陀區,文安里,22.794194,120.23716012365641
767,彌陀區,光和里,22.784882,120.23227805424747
768,彌陀區,南寮里,22.75599225,120.24346425505985
769,彌陀區,海尾里,22.774696,120.2374420884171
770,彌陀區,過港里,22.7884225,120.24054251167726
771,彌陀區,漯底里,22.766105500000002,120.24558094561911
772,彌陀區,彌仁里,22.781372500000003,120.24691138202247
773,彌陀區,彌陀里,22.7761785,120.25423062932015
774,彌陀區,彌靖里,22.7856785,120.24995761998488
775,彌陀區,彌壽里,22.779527,120.24645461822371
776,彌陀區,舊港里,22.7972932,120.22542186932549
777,彌陀區,鹽埕里,22.7915998,120.24808592227005
778,內門區,三平里,22.9639555,120.45128563571531
779,內門區,中埔里,22.929428,120.4418123997306
780,內門區,永吉里,22.981747,120.4888501813796
781,內門區,永富里,22.95487,120.49556055856573
782,內門區,永興里,22.98256865,120.50938779717676
783,內門區,石坑里,22.961551999999998,120.48073182520325
784,內門區,光興里,22.941422,120.44557114624725
785,內門區,東埔里,22.92811125,120.47284651598102
786,內門區,金竹里,23.01489695,120.51574459355163
787,內門區,溝坪里,23.003753,120.49318932858301
788,內門區,瑞山里,22.899999700000002,120.43442030556955
789,內門區,觀亭里,22.917999000000002,120.4552272216495
790,內門區,木柵里,22.9728365,120.46900328240741
791,內門區,內東里,22.92335895,120.42815376268133
792,內門區,內門里,22.942402,120.46573704910715
793,內門區,內南里,22.902361499999998,120.45887140738637
794,內門區,內興里,22.9934594,120.46993447441861
795,六龜區,大津里,22.904681349999997,120.65327706161617
796,六龜區,中興里,22.9646325,120.65749369646122
797,六龜區,六龜里,23.015688,120.63611003117722
798,六龜區,文武里,22.96766975,120.63911405886694
799,六龜區,荖濃里,23.0819767,120.66460447947742
800,六龜區,新威里,22.907223000000002,120.61921190602678
801,六龜區,新發里,23.0493115,120.69426486139801
802,六龜區,新寮里,22.88995015,120.61027592923969
803,六龜區,新興里,22.9152985,120.64346120778603
804,六龜區,義寶里,22.996802000000002,120.62471332948317
805,六龜區,興龍里,23.00452,120.65881591554054
806,六龜區,寶來里,23.111517999999997,120.7248700263049
807,永安區,永安里,22.8252015,120.22424417873012
808,永安區,保寧里,22.83031955,120.23638482957077
809,永安區,維新里,22.808223599999998,120.24413193798814
810,永安區,永華里,22.811736500000002,120.22519724959854
811,永安區,新港里,22.82531535,120.2107559134582
812,永安區,鹽田里,22.8388231,120.21585863610893
813,杉林區,上平里,22.975244500000002,120.54912095036872
814,杉林區,月眉里,22.957589499999997,120.55602841084436
815,杉林區,月美里,22.939494449999998,120.53458787184807
816,杉林區,木梓里,23.0371641,120.52843035817064
817,杉林區,杉林里,22.9967069,120.5452377532468
818,杉林區,集來里,23.0112259,120.59705745677164
819,杉林區,新庄里,22.9854885,120.57049730037284
820,田寮區,七星里,22.8227237,120.40273312780907
821,田寮區,三和里,22.875924,120.4033072851216
822,田寮區,大同里,22.8469055,120.38196746221456
823,田寮區,古亭里,22.90292305,120.40065924305846
824,田寮區,田寮里,22.8452785,120.42200314758651
825,田寮區,西德里,22.8918515,120.3662190704664
826,田寮區,南安里,22.8605029,120.38818933262418
827,田寮區,崇德里,22.885601,120.38697307098221
828,田寮區,鹿埔里,22.883079000000002,120.42447211150636
829,田寮區,新興里,22.837425500000002,120.35900750881387
830,甲仙區,東安里,23.0847037,120.6151358136783
831,甲仙區,西安里,23.06006,120.60391853286498
832,甲仙區,和安里,23.09655965,120.59109285743604
833,甲仙區,大田里,23.070526100000002,120.57115707207153
834,甲仙區,寶隆里,23.050154300000003,120.56485356564838
835,甲仙區,關山里,23.125200999999997,120.63286593791187
836,甲仙區,小林里,23.16206455,120.65126143569518
837,桃源區,拉芙蘭里,23.229124,120.83972642780749
838,桃源區,梅山里,23.3481275,120.91445588500429
839,桃源區,復興里,23.2119465,120.8071621804813
840,桃源區,桃源里,23.164490999999998,120.75235453036177
841,桃源區,高中里,23.1495365,120.70774765369471
842,桃源區,建山里,23.1127915,120.679977664846
843,桃源區,寶山里,23.052251,120.79683520573077
844,茂林區,茂林里,22.881489600000002,120.67841858076491
845,茂林區,萬山里,22.926725400000002,120.67902270129679
846,茂林區,多納里,22.9187695,120.75887331096463
847,那瑪夏區,南沙魯里,23.2077126,120.69839766422396
848,那瑪夏區,瑪雅里,23.2465391,120.68765782697133
849,那瑪夏區,達卡努瓦里,23.3067493,120.76178397822144
